split,filepath,filename,label,md5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\64.wav,64.wav,scream,3d48c4c2ea09865f5b3fc8803cbdd557
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\65.wav,65.wav,scream,6bea93dff323b1023ce54405547059a2
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\66.wav,66.wav,scream,fbb494874c5a41e2697022d0bad81720
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\67.wav,67.wav,scream,79c95d73be9dffa8b560ba53f40dce26
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\68.wav,68.wav,scream,a3a2b4bbad804bbfe45aca3cfdb42307
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\69.wav,69.wav,scream,b50db00978b8869413b872dc7a894787
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\7.wav,7.wav,scream,d1af1a195c5b47b0acfc077d632b51cc
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\70.wav,70.wav,scream,6842decf246e9a2f4faaba173a0f1090
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\71.wav,71.wav,scream,ff53dd3868830ccdeaa88c8efcfca138
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\72.wav,72.wav,scream,e7e54edced05234914621a2740fc5b1d
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\73.wav,73.wav,scream,6bc46bb787cbcfb666fe36a271ba07d5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\74.wav,74.wav,scream,16d34fef0d4fde8fae8b4bb8cca556de
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\75.wav,75.wav,scream,4b2230b9c74f5b491633edf2d9aed6cb
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\76.wav,76.wav,scream,95ae8ef562684feb5ac6b69423ef1bc5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\77.wav,77.wav,scream,c1696983bbd487e40e39a78ce42b09c2
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\78.wav,78.wav,scream,0c927b6065c78e5184c87b8df78fb473
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\79.wav,79.wav,scream,c80c194cac6daae74ace6db7bf96cb8b
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\8.wav,8.wav,scream,019576cb26f2ef1a5d56cfc99cbb6a48
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\80.wav,80.wav,scream,df13615c7d5c30e39357c8f6b81d7c4a
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\81.wav,81.wav,scream,fe2acd7b2ac6ab3aab3ae10626308952
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\82.wav,82.wav,scream,55cec839c80efbafc19cedcd7bb0e738
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\83.wav,83.wav,scream,1a7ec3cfe3f391f8ceba2e950bc42869
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\84.wav,84.wav,scream,d12b660214e6d2e8e3212be6f42bf810
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\85.wav,85.wav,scream,bb9d3acd7e52b8acf83474a3e03f6ff7
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\86.wav,86.wav,scream,4f7abcd94cf1aaa26cb5f8ce5d73f1e8
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\87.wav,87.wav,scream,a83565019031a6817fccf17a66ccd13e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\88.wav,88.wav,scream,afca9a39eb6ff9957282c066a444f9d5
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\89.wav,89.wav,scream,b11b8b4b2c483870fb9a59090fd54276
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\9.wav,9.wav,scream,112d86d60645c5257fc45333b60f7c68
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\90.wav,90.wav,scream,f1c599c79b13f67577ac6290f5c71896
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\91.wav,91.wav,scream,d9825535ead1bf52aae02f17bc7b8bff
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\92.wav,92.wav,scream,bd5115435baa1f6763a971fd4fc58513
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\93.wav,93.wav,scream,90e78096ca9baf850486bbf45ed38d15
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\94.wav,94.wav,scream,84cae27afdd9087f74b6efd56b67871e
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\95.wav,95.wav,scream,54bcaae2be5db7ced85c14d598f62f53
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\96.wav,96.wav,scream,f8d53fe79cf4e4660cc2c4d16348aa22
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\97.wav,97.wav,scream,f6d19fef81d595d1b66e047033248b23
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\98.wav,98.wav,scream,cffa2358c925f81f2250c5264b8b9cc3
test,C:\py\pigsound\pig-sound-classification\data\raw\scream_cough_small\testdata\screams\99.wav,99.wav,scream,928c328149ca33987a536f7218c24d39
